long, lat
-92.475885, 43.995169
-96.998817, 38.354318
-81.71235, 41.428518
-81.925144, 39.957376
-121.802049, 37.362826
-79.188536, 37.498612
-76.776258, 39.425406
-84.360094, 39.512218
-79.153412, 40.623302
-118.21952, 33.928141
-71.47319, 41.816299
-97.856852, 30.190024
-76.500248, 39.393966
-117.256593, 34.132193
-76.515133, 38.905729
-89.193858, 37.728969
-67.596795, 10.234598
-87.29514, 35.739089
-83.089357, 42.674683
-117.010655, 33.945435
-77.862037, 39.288976
-77.787106, 39.611539
-91.528425, 41.654358
-74.367162, 40.641533
-75.177523, 43.143704
-73.449092, 41.416417
-81.450527, 41.64006
-82.650448, 38.365279
-83.849721, 35.786694
-83.750263, 42.510045
-78.810011, 41.65773
-2.944148, 51.587917
-87.643949, 41.949242
-76.650176, 39.195766
-76.575427, 39.290447
-84.241749, 39.775999
-76.622694, 39.277965
-73.99656, 40.94069
-76.622694, 39.277965
-79.78342, 43.280035
-122.1652, 47.50493
-158.080031, 21.350437
-83.956098, 35.860291
-74.98635, 39.591716
-80.077722, 40.686261
-114.088623, 51.043727
-71.394428, 41.872143
-81.41399, 28.309166
-84.705877, 33.836285
-73.826732, 42.657151
-76.622778, 39.278056
-76.61992, 39.320507
-84.177826, 38.419019
-90.091409, 29.95199
-76.996029, 39.828636
-80.97172, 35.092077
-76.622694, 39.277965
-76.755889, 39.459459
-76.622778, 39.278056
-78.638155, 35.789186
-87.601797, 41.715692
-81.828, 41.481663
-91.180557, 30.519861
-79.540673, 43.64331
-112.005905, 40.541484
-119.025794, 36.062904
-76.583745, 39.2998
-96.473316, 31.710344
-89.758923, 35.172832
-76.622778, 39.278056
-117.332869, 34.510862
-76.622694, 39.277965
-77.186745, 37.514255
-76.843074, 39.177498
-78.46348, 42.919846
-81.21005, 33.971162
-76.622694, 39.277965
-81.935846, 28.007738
-72.528893, 42.39136
-75.992572, 36.838995
-84.177826, 38.419019
-79.9406, 37.273988
-84.166292, 34.111526
-75.655996, 39.453802
-76.622694, 39.277965
-80.388786, 25.636871
-73.998495, 40.74019
-111.897146, 33.617235
-73.35573, 40.736562
-79.221646, 42.115115
-88.325975, 42.245926
-95.536438, 29.73666
-111.927673, 40.529336
-81.194143, 37.86136
-106.636809, 35.051259
-97.364252, 37.720563
-69.829252, 43.91131
-78.350098, 34.97821
-73.980217, 40.74408
-76.294897, 39.49043
-76.626907, 39.298133
-97.745254, 30.405702
-95.632675, 29.603184
-84.419448, 39.193218
-111.89985, 33.40826
-86.897519, 40.386804
-77.297806, 43.209466
-76.818934, 38.891862
-76.622694, 39.277965
-122.398091, 37.794851
-75.935439, 40.393191
-80.016139, 40.446351
-76.614126, 39.122634
-101.223315, 19.714006
-96.720528, 43.500461
-77.029, 38.8991
-88.118372, 42.367978
-82.955771, 42.46196
-82.955657, 40.231515
-91.06233, 30.403446
-82.238457, 34.946254
-90.070154, 29.928131
-71.394428, 41.872143
-76.667954, 39.383206
-76.622778, 39.278056
-111.70402, 33.292115
-77.532957, 39.122479
-99.147931, 19.302566
-76.433943, 39.321695
-76.622629, 39.277768
-84.14285, 31.573278
-80.067351, 34.230703
-75.935467, 40.393204
-76.542849, 39.289411
-98.293175, 29.498608
-77.686849, 43.217389
-87.247153, 40.124933
-77.479144, 37.552693
-2.257428, 51.850829
-85.440999, 35.28541
-75.516523, 45.451505
-76.526856, 39.330461
-111.856563, 33.444961
-111.92749, 40.529131
-80.084374, 40.510735
-95.719416, 29.807731
-76.622685, 39.277923
-91.470355, 41.679202
-118.252709, 34.028057
-114.20662, 51.135084
-73.983334, 40.783433
-76.623069, 39.278055
-121.728282, 36.803763
-76.637359, 38.502179
-75.911487, 43.965752
-81.927111, 28.0495
-0.56188, 51.501476
-86.886293, 36.079064
-81.007985, 40.259683
-76.677898, 39.381882
-101.378293, 35.649454
-76.600946, 38.749688
-91.611868, 41.9757
-77.327842, 35.60142
-74.18543, 40.703594
-92.222942, 46.655436
-87.571225, 38.205479
-86.092415, 40.037124
-76.442239, 39.40486
-79.765072, 40.599753
-83.210048, 42.126629
-86.465057, 36.390315
-80.388779, 25.63686
-84.511381, 38.038672
-76.621749, 39.277486
-83.255149, 42.334763
-76.622656, 39.277976
-76.23852, 36.925009
-74.834951, 40.069259
-73.804541, 40.918396
-75.608147, 39.951934
-83.61565, 38.687575
-75.685444, 39.703683
-122.4052, 37.796703
-76.331928, 39.478482
-73.880741, 41.347435
-76.99492, 39.821836
-76.621441, 39.277979
-77.329714, 35.641528
-73.489848, 42.58121
-79.963755, 37.274877
-94.377773, 35.383124
-76.215249, 36.813742
-76.694911, 39.09884
-87.885968, 43.084111
-0.963221, 51.749321
-90.122285, 29.999327
-105.018215, 39.613812
-76.622694, 39.277965
-79.987128, 40.436524
-118.827399, 35.187713
-97.721272, 31.078061
-111.960636, 33.422699
-75.110389, 40.087235
-76.622404, 39.277226
-76.079984, 38.734849
-79.067668, 43.853646
-82.274679, 34.714407
-78.904412, 38.204563
-76.889587, 39.215323
-88.940978, 42.3146
-84.141598, 33.716984
-76.622694, 39.277965
-81.454404, 30.303686
-118.486599, 34.00841
-73.896825, 40.925621
-87.630683, 41.890335
-76.345324, 40.009522
-76.62274, 39.277921
-83.981495, 34.244857
-76.622694, 39.277965
-115.223516, 36.32422
-89.726598, 41.800556
-86.29776, 32.363783
-75.886939, 38.942633
-89.129435, 41.328067
-74.115214, 40.928057
-74.05464, 41.483585
-118.243878, 33.908752
-96.940363, 32.622984
-73.447021, 41.394427
-84.910043, 38.167571
-93.102827, 44.971817
-117.936279, 33.764997
-82.760652, 36.173281
-122.413623, 37.771891
-80.862238, 39.64355
-118.513667, 34.301284
-77.447787, 39.421521
-71.778326, 42.248245
-73.081637, 41.53321
-93.736263, 41.648631
-76.988275, 39.186979
-76.534528, 39.37896
-77.349429, 35.559861
-75.542798, 39.185423
-77.366514, 38.863045
-82.44316, 27.997157
-106.653295, 35.25317
-89.494206, 35.464023
-71.435719, 41.765178
-76.59518, 39.363704
-79.54702, 40.152447
-123.07517, 44.605042
-73.184765, 41.231207
-78.939517, 39.638493
-83.065091, 42.305082
-103.113508, 32.728031
-74.005357, 40.756413
-83.21025, 42.126693
-116.392106, 34.114331
-76.654827, 39.301138
-84.135433, 33.441271
-73.941835, 40.838251
-76.572483, 39.299035
-99.162218, 19.374754
-80.961683, 32.018798
-66.090588, 18.453963
-80.392235, 26.115799
-76.884979, 39.107486
-93.16535, 44.835056
-82.005297, 41.493279
-115.223628, 36.323735
-106.296852, 31.6618
-76.64721, 39.252073
-91.04517, 30.34508
-0.079621, 53.700076
-121.386558, 38.59083
-76.62627, 39.275005
-97.647706, 30.379845
-88.316726, 36.605057
-84.884265, 38.952649
-85.75824, 38.226423
-74.696426, 39.631743
-81.566773, 30.106471
-76.639509, 39.305979
-76.863654, 39.284332
-76.411524, 39.355844
-76.57278, 39.300323
-86.018462, 34.313696
-101.378326, 35.649504
-113.508339, 53.632276
-76.57278, 39.300323
-75.828684, 39.817383
-79.947629, 40.464884
-85.758, 38.226541
-77.685136, 43.217768
-79.881638, 40.423185
-118.11413, 33.778635
-97.647989, 30.473016
-81.680653, 30.777089
