long, lat
-76.622778, 39.278056
-122.41444, 37.776684
-75.931188, 45.319926
-88.581449, 33.231761
-85.343824, 42.941276
-75.187087, 39.956048
-95.308276, 30.014938
-78.898624, 35.007653
-93.132807, 44.943925
-117.708897, 33.581318
-94.641191, 39.028391
-82.907927, 42.392862
-75.526549, 38.906006
-87.763935, 41.496779
-122.300955, 47.084001
-93.132837, 44.943909
-73.963371, 40.854756
-84.384722, 33.5024
-79.426771, 43.640972
-122.307153, 37.560393
-77.517195, 39.0071
-75.547019, 41.53392
-122.259235, 37.870827
-111.954, 43.45275
-76.247071, 39.57859
-77.086261, 38.864113
-122.259753, 37.870687
-87.820003, 41.929984
-118.419185, 34.169882
-83.65887, 41.040384
-106.729334, 35.026331
-86.058119, 39.690534
-82.908053, 42.392843
-87.898992, 41.471722
-75.005489, 39.73735
-79.426734, 43.640987
-79.961113, 36.077149
-104.852091, 39.530098
-111.954447, 43.452857
-82.907945, 42.392859
-86.149191, 39.76713
-88.093054, 41.868613
-95.735162, 29.748692
-90.40599, 38.580422
-96.691972, 33.104056
-83.198476, 36.202519
-116.939493, 32.633259
-97.747527, 30.250184
-73.855065, 40.883922
-95.466434, 29.848802
-97.28107, 49.899496
-120.829967, 37.532205
-79.805339, 43.722387
-96.770213, 44.309575
-117.985103, 33.907479
-82.758754, 28.143254
-122.200592, 47.671053
-88.581449, 33.231761
-80.067245, 40.374743
-97.091337, 33.18339
-118.321865, 34.160616
-97.281248, 49.899581
-88.951345, 42.384067
-80.745529, 41.070261
-76.980505, 38.888395
-97.023609, 33.008748
-84.496096, 37.973555
-118.445612, 34.150305
-106.838815, 40.494593
-84.118217, 36.946482
-84.488646, 39.297389
-99.234769, 19.395527
-94.013079, 29.924132
-77.48938, 38.721207
-81.56309, 41.308471
-122.199176, 37.427817
-121.299394, 38.102562
-80.273893, 25.718943
-120.549115, 46.582059
-80.275615, 25.723006
-97.090812, 47.915733
-73.909387, 41.693405
-80.27372, 25.719045
-76.630116, 39.11224
-73.994263, 40.666356
-122.243524, 47.81559
-75.776769, 40.514842
-77.48946, 38.721173
-81.517961, 30.232972
-118.603544, 34.180382
-77.48946, 38.721173
-118.490825, 34.417891
-80.131305, 26.120396
-81.208948, 28.594467
-86.804719, 36.124795
-69.942857, 18.499821
-88.581449, 33.231761
-86.840428, 33.360719
-119.86433, 36.821162
-122.243569, 47.815601
-77.610534, 43.214743
-26.181492
-74.209421, 40.665752
-122.258987, 37.866838
-122.258772, 37.866754
-122.257943, 37.867233
-77.029, 38.8991
-93.718671, 32.51664
-117.89978, 33.98972
-97.73651, 30.280794
-122.258614, 37.866878
-76.887717, 40.236162
-122.258975, 37.86682
-79.023383, 33.783727
-92.326826, 38.947927
-117.89814, 33.990614
